8.200081816086401965e-01
7.216939559349646593e-01
6.557599627054654379e-01
6.079217654008132188e-01
5.641792691670931559e-01
5.233942958024832004e-01
4.835417775007394559e-01
4.533900549778571709e-01
4.177366632681626668e-01
3.932815377528851020e-01
3.684959044823279961e-01
3.542042558009808051e-01
3.432322121583498697e-01
3.321704016282008287e-01
3.215613800745744100e-01
3.136623547627375719e-01
3.069321536100827474e-01
3.054187641693995592e-01
3.015226194491752998e-01
3.063564759034376750e-01
3.008069281394665229e-01
2.944251963725456611e-01
2.905015188914079061e-01
2.887586538608257758e-01
2.839965350352801066e-01
2.814928591251373291e-01
2.775375900360254056e-01
2.870476956550891412e-01
2.813264498343834297e-01
2.860963184099931111e-01
2.762927252512711873e-01
2.808755819614117133e-01
2.739809327400647421e-01
2.793834461615635756e-01
2.789201896924238810e-01
2.733625379892495877e-01
2.700203840549175727e-01
2.680172438804919732e-01
2.716803206847264174e-01
2.677661547294029609e-01
